'sample interval','ECG','ECG'
6230,0.547,-0.495
6231,0.554,-0.509
6232,0.551,-0.516
6233,0.544,-0.516
6234,0.541,-0.513
6235,0.527,-0.516
6236,0.517,-0.516
6237,0.534,-0.520
6238,0.581,-0.513
6239,0.622,-0.491
6240,0.645,-0.465
6241,0.635,-0.447
6242,0.605,-0.429
6243,0.568,-0.404
6244,0.547,-0.371
6245,0.517,-0.335
6246,0.486,-0.284
6247,0.446,-0.244
6248,0.395,-0.222
6249,0.361,-0.193
6250,0.355,-0.149
6251,0.345,-0.109
6252,0.328,-0.087
6253,0.294,-0.080
6254,0.257,-0.073
6255,0.213,-0.055
6256,0.179,-0.025
6257,0.152,-0.004
6258,0.125,0.000
6259,0.091,-0.004
6260,0.057,-0.015
6261,0.027,-0.015
6262,0.020,-0.011
6263,0.007,-0.007
6264,0.003,-0.004
6265,0.000,-0.007
6266,0.000,-0.015
6267,0.017,-0.025
6268,0.041,-0.029
6269,0.034,-0.025
6270,0.007,-0.022
6271,-0.024,-0.025
6272,-0.041,-0.036
6273,-0.047,-0.047
6274,-0.037,-0.047
6275,-0.034,-0.044
6276,-0.051,-0.040
6277,-0.084,-0.040
6278,-0.122,-0.044
6279,-0.132,-0.044
6280,-0.108,-0.040
6281,-0.091,-0.036
6282,-0.088,-0.036
6283,-0.088,-0.044
6284,-0.084,-0.055
6285,-0.078,-0.058
6286,-0.057,-0.058
6287,-0.037,-0.051
6288,-0.030,-0.036
6289,-0.047,-0.033
6290,-0.064,-0.033
6291,-0.074,-0.036
6292,-0.068,-0.033
6293,-0.068,-0.025
6294,-0.061,-0.025
6295,-0.064,-0.033
6296,-0.061,-0.044
6297,-0.057,-0.047
6298,-0.054,-0.055
6299,-0.054,-0.051
6300,-0.061,-0.044
6301,-0.064,-0.044
6302,-0.068,-0.047
6303,-0.081,-0.047
6304,-0.091,-0.044
6305,-0.078,-0.033
6306,-0.057,-0.022
6307,-0.047,-0.025
6308,-0.071,-0.033
6309,-0.105,-0.044
6310,-0.122,-0.047
6311,-0.101,-0.047
6312,-0.074,-0.047
6313,-0.074,-0.055
6314,-0.081,-0.062
6315,-0.068,-0.065
6316,-0.044,-0.058
6317,-0.030,-0.047
6318,-0.044,-0.036
6319,-0.071,-0.036
6320,-0.078,-0.044
6321,-0.095,-0.047
6322,-0.122,-0.044
6323,-0.118,-0.036
6324,-0.078,-0.033
6325,-0.051,-0.036
6326,-0.041,-0.044
6327,-0.054,-0.047
6328,-0.068,-0.051
6329,-0.088,-0.047
6330,-0.098,-0.051
6331,-0.108,-0.055
6332,-0.105,-0.058
6333,-0.088,-0.058
6334,-0.054,-0.051
6335,-0.030,-0.047
6336,-0.020,-0.044
6337,-0.037,-0.044
6338,-0.054,-0.047
6339,-0.071,-0.051
6340,-0.091,-0.055
6341,-0.098,-0.055
6342,-0.095,-0.055
6343,-0.101,-0.058
6344,-0.101,-0.069
6345,-0.098,-0.076
6346,-0.095,-0.073
6347,-0.101,-0.055
6348,-0.095,-0.047
6349,-0.078,-0.051
6350,-0.054,-0.058
6351,-0.047,-0.065
6352,-0.037,-0.065
6353,-0.037,-0.058
6354,-0.061,-0.058
6355,-0.095,-0.069
6356,-0.108,-0.080
6357,-0.111,-0.087
6358,-0.115,-0.084
6359,-0.108,-0.065
6360,-0.088,-0.055
6361,-0.061,-0.055
6362,-0.037,-0.065
6363,-0.027,-0.073
6364,-0.044,-0.073
6365,-0.078,-0.065
6366,-0.105,-0.062
6367,-0.115,-0.065
6368,-0.115,-0.073
6369,-0.115,-0.076
6370,-0.108,-0.073
6371,-0.105,-0.062
6372,-0.108,-0.055
6373,-0.125,-0.055
6374,-0.135,-0.062
6375,-0.125,-0.065
6376,-0.098,-0.058
6377,-0.081,-0.047
6378,-0.071,-0.040
6379,-0.074,-0.044
6380,-0.088,-0.051
6381,-0.091,-0.062
6382,-0.064,-0.065
6383,-0.034,-0.062
6384,-0.014,-0.058
6385,-0.024,-0.058
6386,-0.054,-0.065
6387,-0.091,-0.065
6388,-0.101,-0.065
6389,-0.091,-0.055
6390,-0.071,-0.044
6391,-0.081,-0.047
6392,-0.122,-0.055
6393,-0.155,-0.058
6394,-0.149,-0.065
6395,-0.115,-0.065
6396,-0.068,-0.065
6397,-0.047,-0.065
6398,-0.054,-0.065
6399,-0.074,-0.065
6400,-0.081,-0.062
6401,-0.068,-0.047
6402,-0.068,-0.044
6403,-0.101,-0.044
6404,-0.139,-0.051
6405,-0.149,-0.065
6406,-0.128,-0.076
6407,-0.105,-0.076
6408,-0.091,-0.073
6409,-0.098,-0.073
6410,-0.105,-0.076
6411,-0.101,-0.076
6412,-0.091,-0.069
6413,-0.101,-0.055
6414,-0.105,-0.051
6415,-0.101,-0.058
6416,-0.105,-0.076
6417,-0.118,-0.087
6418,-0.125,-0.087
6419,-0.115,-0.076
6420,-0.095,-0.065
6421,-0.091,-0.069
6422,-0.105,-0.069
6423,-0.125,-0.069
6424,-0.132,-0.069
6425,-0.118,-0.069
6426,-0.115,-0.069
6427,-0.125,-0.069
6428,-0.135,-0.076
6429,-0.142,-0.080
6430,-0.128,-0.073
6431,-0.101,-0.065
6432,-0.081,-0.055
6433,-0.071,-0.058
6434,-0.068,-0.069
6435,-0.084,-0.080
6436,-0.101,-0.080
6437,-0.101,-0.069
6438,-0.088,-0.058
6439,-0.068,-0.058
6440,-0.068,-0.073
6441,-0.095,-0.076
6442,-0.122,-0.073
6443,-0.132,-0.065
6444,-0.132,-0.058
6445,-0.145,-0.058
6446,-0.172,-0.062
6447,-0.166,-0.062
6448,-0.122,-0.058
6449,-0.081,-0.051
6450,-0.064,-0.047
6451,-0.088,-0.055
6452,-0.118,-0.069
6453,-0.132,-0.084
6454,-0.118,-0.087
6455,-0.098,-0.073
6456,-0.078,-0.065
6457,-0.068,-0.058
6458,-0.071,-0.055
6459,-0.071,-0.044
6460,-0.071,-0.025
6461,-0.074,-0.011
6462,-0.071,0.000
6463,-0.081,0.000
6464,-0.091,-0.015
6465,-0.098,-0.029
6466,-0.084,-0.033
6467,-0.061,-0.033
6468,-0.047,-0.033
6469,-0.061,-0.036
6470,-0.084,-0.047
6471,-0.084,-0.055
6472,-0.057,-0.058
6473,-0.024,-0.055
6474,-0.003,-0.062
6475,-0.003,-0.087
6476,0.000,-0.113
6477,0.003,-0.131
6478,0.003,-0.135
6479,-0.010,-0.131
6480,-0.020,-0.135
6481,-0.030,-0.156
6482,-0.047,-0.167
6483,-0.064,-0.164
6484,-0.061,-0.156
6485,-0.044,-0.156
6486,-0.034,-0.164
6487,-0.044,-0.167
6488,-0.057,-0.156
6489,-0.068,-0.145
6490,-0.084,-0.135
6491,-0.108,-0.124
6492,-0.125,-0.116
6493,-0.132,-0.109
6494,-0.132,-0.105
6495,-0.128,-0.102
6496,-0.105,-0.091
6497,-0.095,-0.087
6498,-0.095,-0.091
6499,-0.084,-0.098
6500,-0.084,-0.113
6501,-0.108,-0.120
6502,-0.132,-0.116
6503,-0.149,-0.098
6504,-0.145,-0.073
6505,-0.145,-0.065
6506,-0.145,-0.080
6507,-0.145,-0.091
6508,-0.145,-0.080
6509,-0.155,-0.058
6510,-0.159,-0.029
6511,-0.159,0.000
6512,-0.155,0.025
6513,-0.142,0.058
6514,-0.125,0.091
6515,-0.108,0.102
6516,-0.047,0.073
6517,0.068,0.000
6518,0.233,-0.109
6519,0.389,-0.255
6520,0.527,-0.396
6521,0.635,-0.505
6522,0.676,-0.593
6523,0.608,-0.680
6524,0.463,-0.764
6525,0.297,-0.855
6526,0.166,-0.920
6527,0.051,-0.920
6528,-0.078,-0.855
6529,-0.247,-0.778
6530,-0.453,-0.676
6531,-0.662,-0.567
6532,-0.794,-0.502
6533,-0.838,-0.415
6534,-0.838,-0.258
6535,-0.855,-0.091
6536,-0.912,0.044
6537,-0.980,0.171
6538,-1.007,0.280
6539,-0.990,0.385
6540,-0.963,0.513
6541,-0.949,0.636
6542,-0.936,0.720
6543,-0.885,0.756
6544,-0.851,0.778
6545,-0.855,0.822
6546,-0.875,0.855
6547,-0.905,0.865
6548,-0.953,0.876
6549,-0.983,0.862
6550,-0.976,0.818
6551,-0.953,0.767
6552,-0.912,0.702
6553,-0.848,0.607
6554,-0.753,0.495
6555,-0.632,0.360
6556,-0.517,0.222
6557,-0.446,0.142
6558,-0.399,0.102
6559,-0.351,0.076
6560,-0.318,0.051
6561,-0.297,0.029
6562,-0.267,0.000
6563,-0.213,-0.044
6564,-0.182,-0.069
6565,-0.189,-0.080
6566,-0.182,-0.080
6567,-0.149,-0.095
6568,-0.111,-0.109
6569,-0.081,-0.116
6570,-0.074,-0.120
6571,-0.081,-0.131
6572,-0.088,-0.145
6573,-0.088,-0.149
6574,-0.081,-0.142
6575,-0.078,-0.131
6576,-0.068,-0.131
6577,-0.057,-0.142
6578,-0.061,-0.164
6579,-0.054,-0.175
6580,-0.047,-0.175
6581,-0.054,-0.171
6582,-0.057,-0.175
6583,-0.064,-0.185
6584,-0.054,-0.189
6585,-0.030,-0.200
6586,-0.027,-0.207
6587,-0.044,-0.211
6588,-0.051,-0.207
6589,-0.054,-0.196
6590,-0.047,-0.200
6591,-0.037,-0.215
6592,-0.024,-0.225
6593,-0.007,-0.222
6594,0.020,-0.222
6595,0.037,-0.233
6596,0.044,-0.251
6597,0.051,-0.262
6598,0.057,-0.262
6599,0.057,-0.262
6600,0.068,-0.258
6601,0.071,-0.265
6602,0.071,-0.284
6603,0.091,-0.298
6604,0.122,-0.316
6605,0.139,-0.327
6606,0.145,-0.338
6607,0.155,-0.342
6608,0.172,-0.360
6609,0.203,-0.385
6610,0.226,-0.411
6611,0.277,-0.418
6612,0.334,-0.429
6613,0.351,-0.447
6614,0.334,-0.469
6615,0.294,-0.480
6616,0.284,-0.498
6617,0.338,-0.513
6618,0.422,-0.524
6619,0.476,-0.535
6620,0.493,-0.545
6621,0.486,-0.556
6622,0.483,-0.571
6623,0.500,-0.567
6624,0.524,-0.556
6625,0.537,-0.556
6626,0.527,-0.560
6627,0.527,-0.549
6628,0.554,-0.531
6629,0.564,-0.502
6630,0.541,-0.469
6631,0.503,-0.444
6632,0.473,-0.429
6633,0.446,-0.400
6634,0.429,-0.360
6635,0.412,-0.309
6636,0.372,-0.276
6637,0.311,-0.251
6638,0.274,-0.211
6639,0.257,-0.175
6640,0.250,-0.145
6641,0.240,-0.120
6642,0.209,-0.102
6643,0.159,-0.084
6644,0.125,-0.069
6645,0.122,-0.062
6646,0.128,-0.055
6647,0.108,-0.040
6648,0.074,-0.025
6649,0.044,-0.022
6650,0.017,-0.029
6651,-0.003,-0.036
6652,-0.003,-0.044
6653,-0.017,-0.036
6654,-0.041,-0.036
6655,-0.074,-0.040
6656,-0.111,-0.051
6657,-0.145,-0.065
6658,-0.162,-0.069
6659,-0.159,-0.062
6660,-0.132,-0.055
6661,-0.084,-0.055
6662,-0.037,-0.058
6663,-0.014,-0.062
6664,-0.014,-0.065
6665,-0.017,-0.065
6666,-0.041,-0.065
6667,-0.088,-0.069
6668,-0.128,-0.076
6669,-0.152,-0.080
6670,-0.142,-0.076
6671,-0.108,-0.069
6672,-0.081,-0.065
6673,-0.068,-0.062
6674,-0.081,-0.065
6675,-0.105,-0.069
6676,-0.125,-0.069
6677,-0.122,-0.065
6678,-0.128,-0.065
6679,-0.169,-0.058
6680,-0.189,-0.065
6681,-0.166,-0.062
6682,-0.118,-0.065
6683,-0.081,-0.065
6684,-0.078,-0.062
6685,-0.101,-0.062
6686,-0.108,-0.058
6687,-0.101,-0.062
6688,-0.095,-0.055
6689,-0.091,-0.044
6690,-0.091,-0.036
6691,-0.111,-0.044
6692,-0.149,-0.055
6693,-0.179,-0.069
6694,-0.182,-0.076
6695,-0.162,-0.076
6696,-0.128,-0.065
6697,-0.108,-0.055
6698,-0.095,-0.058
6699,-0.088,-0.065
6700,-0.081,-0.065
6701,-0.088,-0.058
6702,-0.108,-0.065
6703,-0.125,-0.073
6704,-0.122,-0.080
6705,-0.108,-0.091
6706,-0.111,-0.087
6707,-0.128,-0.073
6708,-0.135,-0.058
6709,-0.135,-0.058
6710,-0.135,-0.065
6711,-0.145,-0.065
6712,-0.135,-0.058
6713,-0.108,-0.051
6714,-0.084,-0.044
6715,-0.068,-0.040
6716,-0.071,-0.047
6717,-0.088,-0.062
6718,-0.095,-0.069
6719,-0.105,-0.065
6720,-0.128,-0.065
6721,-0.159,-0.065
6722,-0.169,-0.069
6723,-0.142,-0.069
6724,-0.105,-0.065
6725,-0.084,-0.055
6726,-0.081,-0.055
6727,-0.078,-0.058
6728,-0.078,-0.076
6729,-0.088,-0.087
6730,-0.101,-0.091
6731,-0.108,-0.084
6732,-0.122,-0.076
6733,-0.122,-0.065
6734,-0.115,-0.069
6735,-0.105,-0.069
6736,-0.095,-0.069
6737,-0.088,-0.069
6738,-0.084,-0.069
6739,-0.088,-0.076
6740,-0.081,-0.084
6741,-0.078,-0.087
6742,-0.091,-0.087
6743,-0.115,-0.076
6744,-0.128,-0.069
6745,-0.125,-0.065
6746,-0.115,-0.065
6747,-0.108,-0.069
6748,-0.098,-0.069
6749,-0.095,-0.069
6750,-0.091,-0.069
6751,-0.105,-0.065
6752,-0.122,-0.080
6753,-0.132,-0.084
6754,-0.139,-0.080
6755,-0.145,-0.065
6756,-0.145,-0.055
6757,-0.152,-0.047
6758,-0.152,-0.058
6759,-0.139,-0.069
6760,-0.111,-0.076
6761,-0.098,-0.076
6762,-0.105,-0.076
6763,-0.125,-0.073
6764,-0.132,-0.073
6765,-0.125,-0.069
6766,-0.105,-0.055
6767,-0.088,-0.022
6768,-0.084,0.004
6769,-0.084,0.015
6770,-0.081,0.011
6771,-0.081,0.000
6772,-0.071,-0.018
6773,-0.051,-0.022
6774,-0.030,-0.022
6775,-0.027,-0.033
6776,-0.034,-0.051
6777,-0.037,-0.065
6778,-0.054,-0.076
6779,-0.081,-0.087
6780,-0.084,-0.098
6781,-0.095,-0.113
6782,-0.081,-0.135
6783,-0.041,-0.145
6784,0.000,-0.142
6785,0.014,-0.124
6786,0.014,-0.116
6787,-0.003,-0.120
6788,-0.034,-0.135
6789,-0.064,-0.145
6790,-0.074,-0.156
6791,-0.081,-0.160
6792,-0.091,-0.160
6793,-0.101,-0.164
6794,-0.091,-0.171
6795,-0.078,-0.156
6796,-0.068,-0.131
6797,-0.071,-0.095
6798,-0.081,-0.076
6799,-0.115,-0.076
6800,-0.159,-0.087
6801,-0.196,-0.102
6802,-0.209,-0.105
6803,-0.199,-0.091
6804,-0.155,-0.084
6805,-0.118,-0.087
6806,-0.101,-0.091
6807,-0.115,-0.098
6808,-0.128,-0.109
6809,-0.139,-0.102
6810,-0.135,-0.091
6811,-0.125,-0.084
6812,-0.142,-0.084
6813,-0.182,-0.080
6814,-0.199,-0.065
6815,-0.179,-0.033
6816,-0.166,0.000
6817,-0.169,0.025
6818,-0.152,0.047
6819,-0.118,0.073
6820,-0.105,0.095
6821,-0.108,0.098
6822,-0.068,0.062
6823,0.054,-0.018
6824,0.230,-0.135
6825,0.385,-0.258
6826,0.510,-0.378
6827,0.618,-0.491
6828,0.632,-0.582
6829,0.520,-0.662
6830,0.375,-0.724
6831,0.243,-0.807
6832,0.115,-0.891
6833,-0.017,-0.909
6834,-0.139,-0.822
6835,-0.257,-0.713
6836,-0.453,-0.625
6837,-0.676,-0.527
6838,-0.787,-0.465
6839,-0.791,-0.393
6840,-0.780,-0.244
6841,-0.804,-0.069
6842,-0.885,0.076
6843,-0.946,0.218
6844,-0.926,0.324
6845,-0.872,0.429
6846,-0.865,0.556
6847,-0.905,0.684
6848,-0.926,0.771
6849,-0.912,0.818
6850,-0.885,0.851
6851,-0.858,0.895
6852,-0.865,0.920
6853,-0.909,0.935
6854,-0.956,0.942
6855,-0.956,0.920
6856,-0.916,0.865
6857,-0.875,0.804
6858,-0.831,0.727
6859,-0.774,0.636
6860,-0.699,0.516
6861,-0.628,0.364
6862,-0.530,0.222
6863,-0.432,0.142
6864,-0.372,0.113
6865,-0.331,0.109
6866,-0.297,0.080
6867,-0.264,0.036
6868,-0.216,0.000
6869,-0.132,-0.011
6870,-0.071,-0.018
6871,-0.081,-0.033
6872,-0.125,-0.065
6873,-0.152,-0.087
6874,-0.155,-0.102
6875,-0.152,-0.102
6876,-0.118,-0.098
6877,-0.091,-0.091
6878,-0.074,-0.098
6879,-0.071,-0.109
6880,-0.054,-0.124
6881,-0.020,-0.131
6882,-0.010,-0.138
6883,-0.024,-0.142
6884,-0.034,-0.145
6885,-0.020,-0.145
6886,0.007,-0.153
6887,0.030,-0.156
6888,0.044,-0.153
6889,0.037,-0.142
6890,0.007,-0.142
6891,-0.020,-0.149
6892,-0.017,-0.167
6893,-0.003,-0.178
6894,-0.003,-0.175
6895,-0.014,-0.164
6896,0.003,-0.167
6897,0.051,-0.185
6898,0.101,-0.200
6899,0.115,-0.196
6900,0.101,-0.196
6901,0.081,-0.200
6902,0.074,-0.211
6903,0.081,-0.225
6904,0.115,-0.236
6905,0.135,-0.240
6906,0.142,-0.247
6907,0.152,-0.255
6908,0.176,-0.265
6909,0.196,-0.276
6910,0.216,-0.284
6911,0.223,-0.298
6912,0.213,-0.316
6913,0.203,-0.320
6914,0.213,-0.338
6915,0.233,-0.367
6916,0.270,-0.382
6917,0.334,-0.385
6918,0.419,-0.396
6919,0.483,-0.418
6920,0.493,-0.444
6921,0.470,-0.458
6922,0.459,-0.465
6923,0.466,-0.473
6924,0.486,-0.476
6925,0.510,-0.484
6926,0.524,-0.502
6927,0.527,-0.509
6928,0.564,-0.520
6929,0.601,-0.516
6930,0.595,-0.498
6931,0.571,-0.476
6932,0.568,-0.473
6933,0.584,-0.469
6934,0.601,-0.444
6935,0.601,-0.404
6936,0.578,-0.371
6937,0.554,-0.342
6938,0.537,-0.320
6939,0.500,-0.284
6940,0.470,-0.244
6941,0.446,-0.200
6942,0.419,-0.164
6943,0.378,-0.135
6944,0.341,-0.124
6945,0.318,-0.102
6946,0.291,-0.076
6947,0.236,-0.044
6948,0.193,-0.015
6949,0.176,0.000
6950,0.159,0.000
6951,0.125,0.000
6952,0.111,0.004
6953,0.118,0.015
6954,0.115,0.018
6955,0.088,0.011
6956,0.024,0.000
6957,-0.051,0.004
6958,-0.074,0.004
6959,-0.064,0.004
6960,-0.044,0.000
6961,-0.037,0.004
6962,-0.034,-0.004
6963,-0.037,-0.011
6964,-0.044,-0.015
6965,-0.044,-0.007
6966,-0.041,0.000
6967,-0.054,0.004
6968,-0.064,0.000
6969,-0.068,-0.007
6970,-0.074,-0.015
6971,-0.088,-0.011
6972,-0.095,-0.007
6973,-0.088,-0.011
6974,-0.071,-0.018
6975,-0.034,-0.033
6976,0.000,-0.036
6977,-0.003,-0.022
6978,-0.034,-0.018
6979,-0.054,-0.022
6980,-0.068,-0.033
6981,-0.071,-0.033
6982,-0.051,-0.033
6983,-0.030,-0.025
6984,-0.007,-0.018
6985,-0.007,-0.015
6986,-0.034,-0.022
6987,-0.071,-0.029
6988,-0.101,-0.033
6989,-0.118,-0.018
6990,-0.111,-0.011
6991,-0.088,-0.011
6992,-0.078,-0.018
6993,-0.071,-0.018
6994,-0.057,-0.018
6995,-0.047,-0.015
6996,-0.044,-0.011
6997,-0.051,-0.007
6998,-0.054,-0.011
6999,-0.054,-0.022
7000,-0.044,-0.025
7001,-0.041,-0.018
7002,-0.051,-0.011
7003,-0.057,-0.011
7004,-0.057,-0.022
7005,-0.054,-0.025
7006,-0.071,-0.025
7007,-0.084,-0.011
7008,-0.088,-0.007
7009,-0.088,-0.018
7010,-0.081,-0.033
7011,-0.061,-0.044
7012,-0.054,-0.047
7013,-0.064,-0.044
7014,-0.071,-0.033
7015,-0.081,-0.025
7016,-0.091,-0.033
7017,-0.088,-0.040
7018,-0.068,-0.036
7019,-0.054,-0.025
7020,-0.054,-0.025
7021,-0.064,-0.029
7022,-0.064,-0.036
7023,-0.071,-0.047
7024,-0.074,-0.055
7025,-0.084,-0.055
7026,-0.091,-0.055
7027,-0.088,-0.055
7028,-0.078,-0.058
7029,-0.078,-0.055
7030,-0.088,-0.058
7031,-0.091,-0.055
7032,-0.081,-0.047
7033,-0.057,-0.044
7034,-0.057,-0.047
7035,-0.064,-0.044
7036,-0.057,-0.044
7037,-0.054,-0.040
7038,-0.068,-0.044
7039,-0.081,-0.044
7040,-0.084,-0.044
7041,-0.068,-0.033
7042,-0.027,-0.036
7043,0.000,-0.036
7044,-0.020,-0.036
7045,-0.074,-0.033
7046,-0.115,-0.036
7047,-0.132,-0.044
7048,-0.115,-0.051
7049,-0.081,-0.044
7050,-0.054,-0.036
7051,-0.027,-0.033
7052,-0.010,-0.044
7053,-0.017,-0.047
7054,-0.037,-0.044
7055,-0.054,-0.033
7056,-0.071,-0.022
7057,-0.084,-0.022
7058,-0.084,-0.033
7059,-0.074,-0.044
7060,-0.068,-0.044
7061,-0.057,-0.040
7062,-0.051,-0.036
7063,-0.061,-0.036
7064,-0.084,-0.051
7065,-0.088,-0.055
7066,-0.061,-0.051
7067,-0.057,-0.044
7068,-0.061,-0.040
7069,-0.084,-0.036
7070,-0.118,-0.040
7071,-0.132,-0.044
7072,-0.125,-0.047
7073,-0.108,-0.040
7074,-0.101,-0.025
7075,-0.095,-0.015
7076,-0.078,-0.022
7077,-0.061,-0.029
7078,-0.030,-0.036
7079,-0.010,-0.029
7080,-0.017,-0.029
7081,-0.037,-0.033
7082,-0.054,-0.033
7083,-0.054,-0.044
7084,-0.047,-0.055
7085,-0.054,-0.051
7086,-0.061,-0.051
7087,-0.074,-0.047
7088,-0.095,-0.047
7089,-0.108,-0.047
7090,-0.095,-0.040
7091,-0.078,-0.033
7092,-0.068,-0.029
7093,-0.054,-0.033
7094,-0.044,-0.036
7095,-0.057,-0.044
7096,-0.084,-0.044
7097,-0.088,-0.040
7098,-0.068,-0.033
7099,-0.068,-0.025
7100,-0.061,-0.029
7101,-0.057,-0.033
7102,-0.051,-0.036
7103,-0.047,-0.025
7104,-0.054,-0.022
7105,-0.071,-0.018
7106,-0.084,-0.025
7107,-0.084,-0.033
7108,-0.071,-0.036
7109,-0.064,-0.036
7110,-0.061,-0.033
7111,-0.074,-0.033
7112,-0.095,-0.036
7113,-0.111,-0.036
7114,-0.111,-0.033
7115,-0.098,-0.022
7116,-0.078,-0.015
7117,-0.061,-0.022
7118,-0.061,-0.025
7119,-0.081,-0.033
7120,-0.095,-0.047
7121,-0.091,-0.055
7122,-0.084,-0.058
7123,-0.095,-0.055
7124,-0.105,-0.051
7125,-0.101,-0.055
7126,-0.078,-0.055
7127,-0.051,-0.044
7128,-0.047,-0.036
7129,-0.068,-0.033
7130,-0.081,-0.036
7131,-0.078,-0.044
7132,-0.064,-0.044
7133,-0.057,-0.033
7134,-0.054,-0.033
7135,-0.064,-0.033
7136,-0.078,-0.033
7137,-0.098,-0.033
7138,-0.108,-0.036
7139,-0.101,-0.033
7140,-0.088,-0.033
7141,-0.098,-0.033
7142,-0.105,-0.044
7143,-0.084,-0.055
7144,-0.064,-0.055
7145,-0.071,-0.047
7146,-0.095,-0.047
7147,-0.122,-0.044
7148,-0.139,-0.040
7149,-0.122,-0.044
7150,-0.091,-0.044
7151,-0.071,-0.033
7152,-0.057,-0.029
7153,-0.061,-0.033
7154,-0.081,-0.044
7155,-0.098,-0.047
7156,-0.088,-0.044
7157,-0.061,-0.025
7158,-0.047,-0.025
7159,-0.044,-0.029
7160,-0.057,-0.044
7161,-0.064,-0.055
7162,-0.057,-0.058
7163,-0.054,-0.044
7164,-0.051,-0.040
7165,-0.047,-0.036
7166,-0.064,-0.044
7167,-0.074,-0.044
7168,-0.074,-0.044
7169,-0.071,-0.036
7170,-0.061,-0.033
7171,-0.041,-0.025
7172,-0.034,-0.033
7173,-0.020,-0.040
7174,-0.007,-0.044
7175,-0.010,-0.033
7176,-0.041,-0.033
7177,-0.095,-0.036
7178,-0.132,-0.047
7179,-0.145,-0.051
7180,-0.122,-0.051
7181,-0.098,-0.044
7182,-0.081,-0.036
7183,-0.057,-0.025
7184,-0.030,-0.029
7185,-0.017,-0.015
7186,-0.020,0.000
7187,-0.037,0.015
7188,-0.047,0.033
7189,-0.054,0.044
7190,-0.064,0.044
7191,-0.068,0.033
7192,-0.064,0.033
7193,-0.061,0.044
7194,-0.054,0.040
7195,-0.051,0.025
7196,-0.054,0.007
7197,-0.057,0.011
7198,-0.047,0.011
7199,-0.027,0.011
7200,-0.007,0.000
7201,0.014,-0.018
7202,0.037,-0.051
7203,0.047,-0.076
7204,0.061,-0.087
7205,0.071,-0.087
7206,0.088,-0.080
7207,0.078,-0.080
7208,0.037,-0.091
7209,0.003,-0.105
7210,0.014,-0.120
7211,0.027,-0.120
7212,0.014,-0.120
7213,-0.007,-0.116
7214,-0.017,-0.109
7215,-0.020,-0.102
7216,-0.027,-0.095
7217,-0.041,-0.087
7218,-0.054,-0.087
7219,-0.054,-0.087
7220,-0.051,-0.095
7221,-0.051,-0.095
7222,-0.068,-0.091
7223,-0.095,-0.080
7224,-0.122,-0.076
7225,-0.139,-0.069
7226,-0.135,-0.073
7227,-0.122,-0.076
7228,-0.111,-0.080
7229,-0.122,-0.080
7230,-0.125,-0.087
7231,-0.125,-0.087
7232,-0.118,-0.084
7233,-0.101,-0.076
7234,-0.084,-0.065
7235,-0.074,-0.040
7236,-0.071,-0.018
7237,-0.061,0.000
7238,-0.061,0.018
7239,-0.081,0.047
7240,-0.081,0.080
7241,-0.064,0.105
7242,-0.024,0.098
7243,0.034,0.047
7244,0.142,-0.033
7245,0.280,-0.145
7246,0.439,-0.276
7247,0.608,-0.404
7248,0.740,-0.505
7249,0.767,-0.589
7250,0.696,-0.662
7251,0.608,-0.724
7252,0.510,-0.800
7253,0.392,-0.851
7254,0.236,-0.840
7255,0.041,-0.767
7256,-0.179,-0.691
7257,-0.399,-0.582
7258,-0.584,-0.473
7259,-0.709,-0.393
7260,-0.764,-0.291
7261,-0.801,-0.120
7262,-0.848,0.055
7263,-0.905,0.200
7264,-0.936,0.338
7265,-0.929,0.462
7266,-0.926,0.571
7267,-0.936,0.698
7268,-0.949,0.818
7269,-0.939,0.898
7270,-0.919,0.942
7271,-0.892,0.971
7272,-0.902,1.000
7273,-0.949,1.029
7274,-1.000,1.036
7275,-1.014,1.007
7276,-0.986,0.949
7277,-0.929,0.876
7278,-0.875,0.778
7279,-0.811,0.676
7280,-0.726,0.549
7281,-0.639,0.393
7282,-0.557,0.255
7283,-0.476,0.178
7284,-0.412,0.142
7285,-0.358,0.124
7286,-0.297,0.098
7287,-0.247,0.062
7288,-0.206,0.025
7289,-0.169,-0.007
7290,-0.139,-0.033
7291,-0.132,-0.047
7292,-0.128,-0.065
7293,-0.122,-0.087
7294,-0.115,-0.098
7295,-0.118,-0.098
7296,-0.108,-0.095
7297,-0.105,-0.091
7298,-0.101,-0.105
7299,-0.098,-0.124
7300,-0.078,-0.138
7301,-0.051,-0.135
7302,-0.020,-0.131
7303,0.000,-0.131
7304,0.007,-0.138
7305,0.014,-0.145
7306,0.010,-0.153
7307,0.007,-0.149
7308,0.003,-0.145
7309,-0.007,-0.153
7310,-0.003,-0.167
7311,0.010,-0.171
7312,0.024,-0.175
7313,0.027,-0.167
7314,0.024,-0.175
7315,0.014,-0.167
7316,0.000,-0.175
7317,-0.017,-0.189
7318,-0.017,-0.196
7319,-0.010,-0.193
7320,0.003,-0.196
7321,0.007,-0.207
7322,0.014,-0.218
7323,0.034,-0.218
7324,0.054,-0.222
7325,0.068,-0.229
7326,0.091,-0.244
7327,0.115,-0.244
7328,0.128,-0.262
7329,0.128,-0.276
7330,0.149,-0.291
7331,0.179,-0.287
7332,0.206,-0.295
7333,0.220,-0.309
7334,0.230,-0.324
